"id","topics","media_type","images","familyid","region","country","slug","income","topic"
"5d4be75ecf0b3a0f3f34551e","front-doors","img","https://media.dollarstreet.org/5d4be75ecf0b3a0f3f34551e/5d4be75ecf0b3a0f3f34551e_2048.jpg","5d4bddbccf0b3a0f3f3358e2","Asia","Myanmar","family-201","45.18678511","families"
"5d4beebacf0b3a0f3f351ebc","front-doors","img","https://media.dollarstreet.org/5d4beebacf0b3a0f3f351ebc/5d4beebacf0b3a0f3f351ebc_2048.jpg","5d4bddc5cf0b3a0f3f335974","Asia","Philippines","family-80","195.4533587","families"
"619e794e5aa86358e5e3e115","visit","img","https://media.dollarstreet.org/619e794e5aa86358e5e3e115/24287d586b4be56da255bf7e3c494ce0/619e794e5aa86358e5e3e115_2048.jpg","619e47ce6a0f8b3880a265a4","The Americas","Colombia","family-2","750","families"
"5ec4f855f0611d7ddd740dd7","front-doors","img","https://media.dollarstreet.org/5ec4f855f0611d7ddd740dd7/5ec4f855f0611d7ddd740dd7_2048.JPG","5ec3d7d5c099baca67d0a4ec","The Americas","United States","family-409","5125","families"
"5d4bf35fcf0b3a0f3f359e88","front-doors","img","https://media.dollarstreet.org/5d4bf35fcf0b3a0f3f359e88/5d4bf35fcf0b3a0f3f359e88_2048.jpg","5d4bddcccf0b3a0f3f3359d8","Africa","Burkina Faso","family-17","44.71243293","families"
"5d4bdefecf0b3a0f3f336f0b","front-doors","img","https://media.dollarstreet.org/5d4bdefecf0b3a0f3f336f0b/5d4bdefecf0b3a0f3f336f0b_2048.jpg","5d4bddb2cf0b3a0f3f335843","Europe","Serbia","family-333","430","families"
"5d4be76dcf0b3a0f3f3456b4","front-doors","img","https://media.dollarstreet.org/5d4be76dcf0b3a0f3f3456b4/5d4be76dcf0b3a0f3f3456b4_2048.jpg","5d4bddbccf0b3a0f3f3358e4","Asia","Myanmar","family-205","591.4251925","families"
"5d4be0a9cf0b3a0f3f339a4f","front-doors","img","https://media.dollarstreet.org/5d4be0a9cf0b3a0f3f339a4f/5d4be0a9cf0b3a0f3f339a4f_2048.jpg","5d4bddb5cf0b3a0f3f335873","Asia","India","family-286","5621","families"
"5d4bdef1cf0b3a0f3f336db1","front-doors","img","https://media.dollarstreet.org/5d4bdef1cf0b3a0f3f336db1/5d4bdef1cf0b3a0f3f336db1.jpg","5d4bddb2cf0b3a0f3f335841","The Americas","Peru","family-335","83","families"
"5d4bdf71cf0b3a0f3f337a6d","front-doors","img","https://media.dollarstreet.org/5d4bdf71cf0b3a0f3f337a6d/5d4bdf71cf0b3a0f3f337a6d_2048.JPG","5d4bddb3cf0b3a0f3f335857","Africa","Tanzania","family-314","164","families"
"5f29713c5506042a920d29f3","visit","img","https://media.dollarstreet.org/5f29713c5506042a920d29f3/b742dd1315171409bb8e4115667b0cde/5f29713c5506042a920d29f3_2048.jpg","5f29681f2dcd0c6b3d4a0705","Europe","Spain","family-432","824","families"
"5d4bdf8bcf0b3a0f3f337d29","front-doors","img","https://media.dollarstreet.org/5d4bdf8bcf0b3a0f3f337d29/5d4bdf8bcf0b3a0f3f337d29.jpg","5d4bddb3cf0b3a0f3f33585a","Europe","Romania","family-312","6256","families"
"5d4be6f6cf0b3a0f3f344a20","front-doors","img","https://media.dollarstreet.org/5d4be6f6cf0b3a0f3f344a20/5d4be6f6cf0b3a0f3f344a20_2048.jpg","5d4bddbccf0b3a0f3f3358e0","Asia","Myanmar","family-204","47.26557532","families"
"5f43fb09681789373d7c6f06","visit","img","https://media.dollarstreet.org/5f43fb09681789373d7c6f06/5f43fb09681789373d7c6f06_2048.JPG","5f417442e93ed0255a8b557c","The Americas","Peru","family-334","246","families"
"5ec4f9d8f0611d7ddd741add","front-doors","img","https://media.dollarstreet.org/5ec4f9d8f0611d7ddd741add/5ec4f9d8f0611d7ddd741add_2048.JPG","5ec3d7d7c099baca67d0a50f","Africa","Ethiopia","family-382","719","families"
"5d4bebddcf0b3a0f3f34d051","front-doors","img","https://media.dollarstreet.org/5d4bebddcf0b3a0f3f34d051/5d4bebddcf0b3a0f3f34d051_2048.jpg","5d4bddc1cf0b3a0f3f335933","The Americas","United States","family-153","4650","families"
"5d4bf34dcf0b3a0f3f359d5a","front-doors","img","https://media.dollarstreet.org/5d4bf34dcf0b3a0f3f359d5a/5d4bf34dcf0b3a0f3f359d5a_2048.jpg","5d4bddcccf0b3a0f3f3359d7","Africa","Burundi","family-16","40.19755831","families"
"5d4beea6cf0b3a0f3f351c8a","front-doors","img","https://media.dollarstreet.org/5d4beea6cf0b3a0f3f351c8a/5d4beea6cf0b3a0f3f351c8a_2048.jpg","5d4bddc5cf0b3a0f3f335970","Asia","Philippines","family-116","170.2173637","families"
"5ec4f75cf0611d7ddd740567","front-doors","img","https://media.dollarstreet.org/5ec4f75cf0611d7ddd740567/5ec4f75cf0611d7ddd740567.png","5ec3d7d3c099baca67d0a4d2","The Americas","Colombia","family-419","722","families"
"5d4be645cf0b3a0f3f3435ed","front-doors","img","https://media.dollarstreet.org/5d4be645cf0b3a0f3f3435ed/5d4be645cf0b3a0f3f3435ed_2048.JPG","5d4bddbacf0b3a0f3f3358c9","Asia","China","family-225","4734","families"
"5ec4f968f0611d7ddd74171d","visit","img","https://media.dollarstreet.org/5ec4f968f0611d7ddd74171d/5ec4f968f0611d7ddd74171d.jpg","5ec3d7d8c099baca67d0a513","The Americas","Brazil","family-378","142","families"
"5d4be904cf0b3a0f3f347d7e","front-doors","img","https://media.dollarstreet.org/5d4be904cf0b3a0f3f347d7e/5d4be904cf0b3a0f3f347d7e_2048.jpg","5d4bddbfcf0b3a0f3f335914","Europe","Ukraine","family-177","475.7742547","families"
"5d4be6a8cf0b3a0f3f34411a","front-doors","img","https://media.dollarstreet.org/5d4be6a8cf0b3a0f3f34411a/5d4be6a8cf0b3a0f3f34411a_2048.JPG","5d4bddbbcf0b3a0f3f3358ce","Asia","China","family-222","575.2545865","families"
"6057c96bad0f8861e7e18e0e","visit","img","https://media.dollarstreet.org/6057c96bad0f8861e7e18e0e/96e07e51bf106b4ff885d540dfe3c6e0/6057c96bad0f8861e7e18e0e_2048.jpg","6057947e9d5f3b204a8373c5","Europe","Denmark","family-440","5343","families"
"5ec4f7eff0611d7ddd740a71","front-doors","img","https://media.dollarstreet.org/5ec4f7eff0611d7ddd740a71/5ec4f7eff0611d7ddd740a71_2048.jpg","5ec3d7d4c099baca67d0a4e4","Asia","Nepal","family-416","96","families"
"5ec4fb11f0611d7ddd742501","front-doors","img","https://media.dollarstreet.org/5ec4fb11f0611d7ddd742501/5ec4fb11f0611d7ddd742501_2048.jpg","5ec3d7d9c099baca67d0a52c","Africa","Ghana","family-363","213","families"
"5ec4fc37f0611d7ddd742ea3","front-doors","img","https://media.dollarstreet.org/5ec4fc37f0611d7ddd742ea3/789c7624cc0a51a87c9c2d0ee774af66/5ec4fc37f0611d7ddd742ea3_2048.jpg","5ec3d7dbc099baca67d0a540","Europe","France","family-349","803","families"
"5d4be41ecf0b3a0f3f33f88c","front-doors","img","https://media.dollarstreet.org/5d4be41ecf0b3a0f3f33f88c/5d4be41ecf0b3a0f3f33f88c_2048.JPG","5d4bddb9cf0b3a0f3f3358ae","The Americas","United States","family-243","4446","families"
"5d4bf33bcf0b3a0f3f359b76","front-doors","img","https://media.dollarstreet.org/5d4bf33bcf0b3a0f3f359b76/5d4bf33bcf0b3a0f3f359b76_2048.jpg","5d4bddcccf0b3a0f3f3359d6","Africa","Burundi","family-18","28.5","families"
"5ec4fa8cf0611d7ddd74209c","front-doors","img","https://media.dollarstreet.org/5ec4fa8cf0611d7ddd74209c/5ec4fa8cf0611d7ddd74209c_2048.jpg","5ec3d7d9c099baca67d0a521","The Americas","Brazil","family-370","284","families"
"5d4bf234cf0b3a0f3f357e28","front-doors","img","https://media.dollarstreet.org/5d4bf234cf0b3a0f3f357e28/5d4bf234cf0b3a0f3f357e28.jpg","5d4bddcacf0b3a0f3f3359bb","Africa","Egypt","family-29","775.1004718","families"
"5d4be0eccf0b3a0f3f33a205","front-doors","img","https://media.dollarstreet.org/5d4be0eccf0b3a0f3f33a205/5d4be0eccf0b3a0f3f33a205_2048.jpg","5d4bddb6cf0b3a0f3f33587d","Asia","India","family-281","4732","families"
"5d4bf475cf0b3a0f3f35baf6","front-doors","img","https://media.dollarstreet.org/5d4bf475cf0b3a0f3f35baf6/5d4bf475cf0b3a0f3f35baf6_2048.jpg","5d4bddcdcf0b3a0f3f3359e5","The Americas","Colombia","family-3","122.723035","families"
"5d4bee6ccf0b3a0f3f3515d2","front-doors","img","https://media.dollarstreet.org/5d4bee6ccf0b3a0f3f3515d2/5d4bee6ccf0b3a0f3f3515d2_2048.jpg","5d4bddc5cf0b3a0f3f335969","Asia","Philippines","family-82","169.3261394","families"
"5ec4f74bf0611d7ddd7404df","front-doors","img","https://media.dollarstreet.org/5ec4f74bf0611d7ddd7404df/5ec4f74bf0611d7ddd7404df.jpg","5ec3d7d3c099baca67d0a4d0","The Americas","Colombia","family-420","722","families"
"5ec4fa69f0611d7ddd741f6e","front-doors","img","https://media.dollarstreet.org/5ec4fa69f0611d7ddd741f6e/5ec4fa69f0611d7ddd741f6e_2048.JPG","5ec3d7d8c099baca67d0a51e","Europe","Czech Republic","family-371","5237","families"
"5d4bf2cccf0b3a0f3f358ebc","front-doors","img","https://media.dollarstreet.org/5d4bf2cccf0b3a0f3f358ebc/5d4bf2cccf0b3a0f3f358ebc_2048.jpg","5d4bddcbcf0b3a0f3f3359cc","Asia","Cambodia","family-38","60","families"
"5d4bf49dcf0b3a0f3f35bedc","front-doors","img","https://media.dollarstreet.org/5d4bf49dcf0b3a0f3f35bedc/5d4bf49dcf0b3a0f3f35bedc_2048.jpg","5d4bddcdcf0b3a0f3f3359e6","Europe","Turkey","family-6","505","families"
"5d4be6dacf0b3a0f3f3446e4","front-doors","img","https://media.dollarstreet.org/5d4be6dacf0b3a0f3f3446e4/5d4be6dacf0b3a0f3f3446e4_2048.JPG","5d4bddbbcf0b3a0f3f3358d1","Asia","Palestine","family-221","624.4790354","families"
"5f8609e37299b58288922937","visit","img","https://media.dollarstreet.org/5f8609e37299b58288922937/ec2cfd5a7d2ebb6e9ede71b247a3f82e/5f8609e37299b58288922937_2048.jpg","5f84c7e3866b830e54e0d356","The Americas","Colombia","family-1","4275","families"
"5d4bf322cf0b3a0f3f3598bc","front-doors","img","https://media.dollarstreet.org/5d4bf322cf0b3a0f3f3598bc/5d4bf322cf0b3a0f3f3598bc_2048.jpg","5d4bddcbcf0b3a0f3f3359d5","Africa","Burundi","family-23","26.99458113","families"
"5d4bedb0cf0b3a0f3f350142","front-doors","img","https://media.dollarstreet.org/5d4bedb0cf0b3a0f3f350142/5d4bedb0cf0b3a0f3f350142_2048.jpg","5d4bddc4cf0b3a0f3f335955","Africa","Tunisia","family-132","201","families"
"612663c51544a24be5c6c665","visit","img","https://media.dollarstreet.org/612663c51544a24be5c6c665/f94f0aa49eeb0a38783b16109e2a644b/612663c51544a24be5c6c665_2048.jpg","5ec3d7dbc099baca67d0a53d","Europe","France","family-352","875","families"
"5d4be82dcf0b3a0f3f346ba9","front-doors","img","https://media.dollarstreet.org/5d4be82dcf0b3a0f3f346ba9/5d4be82dcf0b3a0f3f346ba9_2048.jpg","5d4bddbecf0b3a0f3f335902","Asia","China","family-181","4608.946297","families"
"5d4bf25acf0b3a0f3f35822c","front-doors","img","https://media.dollarstreet.org/5d4bf25acf0b3a0f3f35822c/5d4bf25acf0b3a0f3f35822c_2048.jpg","5d4bddcacf0b3a0f3f3359be","The Americas","Colombia","family-25","144.688254","families"
"5ec4f88af0611d7ddd740fa5","front-doors","img","https://media.dollarstreet.org/5ec4f88af0611d7ddd740fa5/5ec4f88af0611d7ddd740fa5.jpg","5ec3d7d5c099baca67d0a4ef","The Americas","Guatemala","family-402","270","families"
"5d4be284cf0b3a0f3f33cdc7","front-doors","img","https://media.dollarstreet.org/5d4be284cf0b3a0f3f33cdc7/5d4be284cf0b3a0f3f33cdc7_2048.jpg","5d4bddb8cf0b3a0f3f3358a1","Africa","South Africa","family-252","751","families"
"5d4be678cf0b3a0f3f343bcb","front-doors","img","https://media.dollarstreet.org/5d4be678cf0b3a0f3f343bcb/5d4be678cf0b3a0f3f343bcb_2048.jpg","5d4bddc2cf0b3a0f3f335937","Europe","Sweden","family-150","4883.241226","families"
"5d4bef68cf0b3a0f3f353316","front-doors","img","https://media.dollarstreet.org/5d4bef68cf0b3a0f3f353316/5d4bef68cf0b3a0f3f353316_2048.jpg","5d4bddc6cf0b3a0f3f335986","Asia","Nepal","family-123","84.23636022","families"
