"id","topics","media_type","images","familyid","region","country","slug","income","topic"
"5ec4fb44f0611d7ddd7426b2","places-for-dinner","img","https://media.dollarstreet.org/5ec4fb44f0611d7ddd7426b2/5ec4fb44f0611d7ddd7426b2_2048. Lugar para cenar","5ec3d7dac099baca67d0a531","The Americas","Colombia","family-360","654","families"
"63e162d24707e5e1476ce9a8","visit","img","https://media.dollarstreet.org/63e162d24707e5e1476ce9a8/0f2e5f2c6fceeac7e15b706d7a894870/63e162d24707e5e1476ce9a8.jpeg","63e160744707e5b3cd6ce9a4","The Americas","Colombia","family-489","6740","families"
"5d4beae0cf0b3a0f3f34b40e","places-for-dinner","img","https://media.dollarstreet.org/5d4beae0cf0b3a0f3f34b40e/5d4beae0cf0b3a0f3f34b40e_2048.jpg","5d4bddc0cf0b3a0f3f335923","Asia","India","family-169","30.68690172","families"
"5d4bdfa8cf0b3a0f3f337fff","places-for-dinner","img","https://media.dollarstreet.org/5d4bdfa8cf0b3a0f3f337fff/5d4bdfa8cf0b3a0f3f337fff_2048.JPG","5d4bddb4cf0b3a0f3f33585d","The Americas","Peru","family-309","180","families"
"5d4be714cf0b3a0f3f344dbe","places-for-dinner","img","https://media.dollarstreet.org/5d4be714cf0b3a0f3f344dbe/5d4be714cf0b3a0f3f344dbe.jpg","5d4bddbbcf0b3a0f3f3358d8","Asia","South Korea","family-214","699.516729","families"
"5d4be996cf0b3a0f3f348e60","places-for-dinner","img","https://media.dollarstreet.org/5d4be996cf0b3a0f3f348e60/5d4be996cf0b3a0f3f348e60_2048.jpg","5d4bddbfcf0b3a0f3f335918","Asia","Jordan","family-179","7433.155246","families"
"5d4bf36fcf0b3a0f3f35a056","places-for-dinner","img","https://media.dollarstreet.org/5d4bf36fcf0b3a0f3f35a056/5d4bf36fcf0b3a0f3f35a056_2048.jpg","5d4bddcccf0b3a0f3f3359d8","Africa","Burkina Faso","family-17","44.71243293","families"
"5d4beecacf0b3a0f3f3520a8","places-for-dinner","img","https://media.dollarstreet.org/5d4beecacf0b3a0f3f3520a8/5d4beecacf0b3a0f3f3520a8_2048.jpg","5d4bddc5cf0b3a0f3f335977","Asia","Philippines","family-83","193.8785291","families"
"5d4be973cf0b3a0f3f348a3e","places-for-dinner","img","https://media.dollarstreet.org/5d4be973cf0b3a0f3f348a3e/5d4be973cf0b3a0f3f348a3e_2048.jpg","5d4bddbfcf0b3a0f3f335917","Europe","Ukraine","family-173","694","families"
"5d4be94ecf0b3a0f3f3485fe","places-for-dinner","img","https://media.dollarstreet.org/5d4be94ecf0b3a0f3f3485fe/5d4be94ecf0b3a0f3f3485fe_2048.jpg","5d4bddbfcf0b3a0f3f335916","Europe","Ukraine","family-172","10090","families"
"5d4bf1ebcf0b3a0f3f3575a8","places-for-dinner","img","https://media.dollarstreet.org/5d4bf1ebcf0b3a0f3f3575a8/5d4bf1ebcf0b3a0f3f3575a8_2048.jpg","5d4bddcacf0b3a0f3f3359b6","The Americas","Haiti","family-52","43","families"
"5d4bdeeacf0b3a0f3f336cdb","plates-of-food","img","https://media.dollarstreet.org/5d4bdeeacf0b3a0f3f336cdb/5d4bdeeacf0b3a0f3f336cdb_2048.jpg","5d4bddb2cf0b3a0f3f335840","Europe","Serbia","family-336","207","families"
"5d4bdf26cf0b3a0f3f33732d","tables-with-food","img","https://media.dollarstreet.org/5d4bdf26cf0b3a0f3f33732d/5d4bdf26cf0b3a0f3f33732d_2048.JPG","5d4bddb2cf0b3a0f3f33584c","Africa","Togo","family-326","670","families"
"5d4beb7bcf0b3a0f3f34c4e2","places-for-dinner","img","https://media.dollarstreet.org/5d4beb7bcf0b3a0f3f34c4e2/5d4beb7bcf0b3a0f3f34c4e2_2048.jpg","5d4bddc1cf0b3a0f3f33592c","Africa","Kenya","family-158","3267.97326","families"
"5d4beaa9cf0b3a0f3f34ad8c","places-for-dinner","img","https://media.dollarstreet.org/5d4beaa9cf0b3a0f3f34ad8c/5d4beaa9cf0b3a0f3f34ad8c_2048.jpg","5d4bddc0cf0b3a0f3f335921","Asia","India","family-166","29.03138712","families"
"5d4bedc7cf0b3a0f3f3503de","places-for-dinner","img","https://media.dollarstreet.org/5d4bedc7cf0b3a0f3f3503de/5d4bedc7cf0b3a0f3f3503de_2048.jpg","5d4bddc4cf0b3a0f3f335955","Africa","Tunisia","family-132","201","families"
"5d4be195cf0b3a0f3f33b495","tables-with-food","img","https://media.dollarstreet.org/5d4be195cf0b3a0f3f33b495/5d4be195cf0b3a0f3f33b495_2048.jpg","5d4bddb7cf0b3a0f3f335892","The Americas","Brazil","family-266","685","families"
"5d4befa6cf0b3a0f3f353944","tables-with-food","img","https://media.dollarstreet.org/5d4befa6cf0b3a0f3f353944/5d4befa6cf0b3a0f3f353944_2048.jpg","5d4bddc7cf0b3a0f3f33598f","The Americas","Mexico","family-99","6342","families"
"5d4bf340cf0b3a0f3f359bf6","places-for-dinner","img","https://media.dollarstreet.org/5d4bf340cf0b3a0f3f359bf6/5d4bf340cf0b3a0f3f359bf6_2048.jpg","5d4bddcccf0b3a0f3f3359d7","Africa","Burundi","family-16","40.19755831","families"
"65a19425d61ce6e820d646ff","visit","img","https://media.dollarstreet.org/65a19425d61ce6e820d646ff/804dfb1c809f5b4f6b9f948953a99192/65a19425d61ce6e820d646ff.jpeg","65a191d9d61ce6b4f9d644f1","The Americas","Colombia","family-479","250","families"
"5d4be705cf0b3a0f3f344bea","places-for-dinner","img","https://media.dollarstreet.org/5d4be705cf0b3a0f3f344bea/5d4be705cf0b3a0f3f344bea.jpg","5d4bddbbcf0b3a0f3f3358d6","Asia","South Korea","family-218","660.3833682","families"
"5ec4f947f0611d7ddd7415fd","tables-with-food","img","https://media.dollarstreet.org/5ec4f947f0611d7ddd7415fd/5ec4f947f0611d7ddd7415fd_2048.JPG","5ec3d7d8c099baca67d0a515","Asia","India","family-377","5795","families"
"5d4bf1d3cf0b3a0f3f3572f0","places-for-dinner","img","https://media.dollarstreet.org/5d4bf1d3cf0b3a0f3f3572f0/5d4bf1d3cf0b3a0f3f3572f0_2048.jpg","5d4bddc9cf0b3a0f3f3359b5","The Americas","Haiti","family-56","39.53616613","families"
"5d4beeb6cf0b3a0f3f351e5a","places-for-dinner","img","https://media.dollarstreet.org/5d4beeb6cf0b3a0f3f351e5a/5d4beeb6cf0b3a0f3f351e5a_2048.jpg","5d4bddc5cf0b3a0f3f335974","Asia","Philippines","family-80","195.4533587","families"
"5d4be8d2cf0b3a0f3f347798","places-for-dinner","img","https://media.dollarstreet.org/5d4be8d2cf0b3a0f3f347798/5d4be8d2cf0b3a0f3f347798_2048.jpg","5d4bddbfcf0b3a0f3f335912","Europe","Romania","family-175","721.6929942","families"
"5ec4f926f0611d7ddd7414e6","places-for-dinner","img","https://media.dollarstreet.org/5ec4f926f0611d7ddd7414e6/5ec4f926f0611d7ddd7414e6_2048.jpg","5ec3d7d6c099baca67d0a4fa","Europe","Spain","family-391","7639","families"
"5d4bea8acf0b3a0f3f34a9f8","places-for-dinner","img","https://media.dollarstreet.org/5d4bea8acf0b3a0f3f34a9f8/5d4bea8acf0b3a0f3f34a9f8_2048.jpg","5d4bddc0cf0b3a0f3f335920","Asia","India","family-165","49","families"
"5d4bded6cf0b3a0f3f336a99","tables-with-food","img","https://media.dollarstreet.org/5d4bded6cf0b3a0f3f336a99/5d4bded6cf0b3a0f3f336a99_2048.jpg","5d4bddb2cf0b3a0f3f33583c","Europe","Serbia","family-339","239","families"
"5ec4f9e2f0611d7ddd741b32","dinner-guests","img","https://media.dollarstreet.org/5ec4f9e2f0611d7ddd741b32/5ec4f9e2f0611d7ddd741b32.JPG","5ec3d7d7c099baca67d0a50f","Africa","Ethiopia","family-382","719","families"
"5ec4f611f4a4fb7dc0387c82","places-for-dinner","img","https://media.dollarstreet.org/5ec4f611f4a4fb7dc0387c82/5ec4f611f4a4fb7dc0387c82_2048.JPG","5ec3d7d3c099baca67d0a4cc","The Americas","Colombia","family-422","6030","families"
"5d4bf33ecf0b3a0f3f359bbe","places-for-dinner","img","https://media.dollarstreet.org/5d4bf33ecf0b3a0f3f359bbe/5d4bf33ecf0b3a0f3f359bbe_2048.jpg","5d4bddcccf0b3a0f3f3359d6","Africa","Burundi","family-18","28.5","families"
"5d4bedaecf0b3a0f3f3500f8","places-for-dinner","img","https://media.dollarstreet.org/5d4bedaecf0b3a0f3f3500f8/5d4bedaecf0b3a0f3f3500f8_2048.jpg","5d4bddc3cf0b3a0f3f335954","Africa","Tunisia","family-142","209.1016534","families"
"619e73d79c08df9054dd5ca1","visit","img","https://media.dollarstreet.org/619e73d79c08df9054dd5ca1/f23385b7b468178a7d66f0b04e2d32ab/619e73d79c08df9054dd5ca1_2048.jpg","619e47ce6a0f8b3880a265a4","The Americas","Colombia","family-2","750","families"
"5d4be0a5cf0b3a0f3f3399c7","places-for-dinner","img","https://media.dollarstreet.org/5d4be0a5cf0b3a0f3f3399c7/5d4be0a5cf0b3a0f3f3399c7_2048.jpg","5d4bddb5cf0b3a0f3f335873","Asia","India","family-286","5621","families"
"5d4bf228cf0b3a0f3f357cd0","places-for-dinner","img","https://media.dollarstreet.org/5d4bf228cf0b3a0f3f357cd0/5d4bf228cf0b3a0f3f357cd0_2048.jpg","5d4bddcacf0b3a0f3f3359b8","The Americas","Haiti","family-51","50.7","families"
"62660994ff195db7cda540e8","visit","img","https://media.dollarstreet.org/62660994ff195db7cda540e8/b375ace0891af11763024e5ca53b6c89/62660994ff195db7cda540e8_2048.jpg","62649c9e9a01580eb0945080","The Americas","Colombia","family-446","232","families"
"5d4bf295cf0b3a0f3f358840","places-for-dinner","img","https://media.dollarstreet.org/5d4bf295cf0b3a0f3f358840/5d4bf295cf0b3a0f3f358840_2048.jpg","5d4bddcacf0b3a0f3f3359c2","Asia","China","family-33","730.281663","families"
"5ed6e46cb32361925b9eb41e","visit","img","https://media.dollarstreet.org/5ed6e46cb32361925b9eb41e/5ed6e46cb32361925b9eb41e_2048.jpg","5ed40876685870348919a1fd","Europe","France","family-425","7110","families"
"5d4be758cf0b3a0f3f345470","tables-with-food","img","https://media.dollarstreet.org/5d4be758cf0b3a0f3f345470/5d4be758cf0b3a0f3f345470_2048.jpg","5d4bddbccf0b3a0f3f3358e2","Asia","Myanmar","family-201","45.18678511","families"
"5d4bedd2cf0b3a0f3f350532","sofas","img","https://media.dollarstreet.org/5d4bedd2cf0b3a0f3f350532/5d4bedd2cf0b3a0f3f350532_2048.jpg","5d4bddc4cf0b3a0f3f335958","Asia","Thailand","family-144","178.8368958","families"
"5f4b3e9e02fb1717eab49c6b","visit","img","https://media.dollarstreet.org/5f4b3e9e02fb1717eab49c6b/5f4b3e9e02fb1717eab49c6b_2048.jpg","5f4a925ec3fe4f07f3c0a7ad","Europe","Spain","family-488","800","families"
"5ec4f861f0611d7ddd740e44","places-for-dinner","img","https://media.dollarstreet.org/5ec4f861f0611d7ddd740e44/5ec4f861f0611d7ddd740e44_2048.JPG","5ec3d7d5c099baca67d0a4ec","The Americas","United States","family-409","5125","families"
"5d4bf31ccf0b3a0f3f359830","places-for-dinner","img","https://media.dollarstreet.org/5d4bf31ccf0b3a0f3f359830/5d4bf31ccf0b3a0f3f359830_2048.jpg","5d4bddcbcf0b3a0f3f3359d5","Africa","Burundi","family-23","26.99458113","families"
"5d4be91acf0b3a0f3f348006","places-for-dinner","img","https://media.dollarstreet.org/5d4be91acf0b3a0f3f348006/5d4be91acf0b3a0f3f348006_2048.jpg","5d4bddbfcf0b3a0f3f335914","Europe","Ukraine","family-177","475.7742547","families"
"5ec4f97ff0611d7ddd7417d9","places-for-dinner","img","https://media.dollarstreet.org/5ec4f97ff0611d7ddd7417d9/5ec4f97ff0611d7ddd7417d9.jpg","5ec3d7d7c099baca67d0a500","Africa","Cameroon","family-385","745","families"
"5d4be642cf0b3a0f3f343581","places-for-dinner","img","https://media.dollarstreet.org/5d4be642cf0b3a0f3f343581/5d4be642cf0b3a0f3f343581_2048.JPG","5d4bddbacf0b3a0f3f3358c9","Asia","China","family-225","4734","families"
"5d4bdef2cf0b3a0f3f336dd7","places-for-dinner","img","https://media.dollarstreet.org/5d4bdef2cf0b3a0f3f336dd7/5d4bdef2cf0b3a0f3f336dd7.jpg","5d4bddb2cf0b3a0f3f335841","The Americas","Peru","family-335","83","families"
"5d4bed54cf0b3a0f3f34f69e","places-for-dinner","img","https://media.dollarstreet.org/5d4bed54cf0b3a0f3f34f69e/5d4bed54cf0b3a0f3f34f69e_2048.jpg","5d4bddc3cf0b3a0f3f335951","Africa","Tunisia","family-143","217.7652817","families"
"5ec4f75af0611d7ddd74054f","places-for-dinner","img","https://media.dollarstreet.org/5ec4f75af0611d7ddd74054f/5ec4f75af0611d7ddd74054f_2048.JPG","5ec3d7d3c099baca67d0a4d0","The Americas","Colombia","family-420","722","families"
"5d4bdf88cf0b3a0f3f337cd3","places-for-dinner","img","https://media.dollarstreet.org/5d4bdf88cf0b3a0f3f337cd3/5d4bdf88cf0b3a0f3f337cd3.jpg","5d4bddb3cf0b3a0f3f33585a","Europe","Romania","family-312","6256","families"
"5d4be6f6cf0b3a0f3f344a26","places-for-dinner","img","https://media.dollarstreet.org/5d4be6f6cf0b3a0f3f344a26/5d4be6f6cf0b3a0f3f344a26_2048.jpg","5d4bddbccf0b3a0f3f3358e0","Asia","Myanmar","family-204","47.26557532","families"
"5f42d2f0ebd73bf35f79b5bb","visit","img","https://media.dollarstreet.org/5f42d2f0ebd73bf35f79b5bb/5f42d2f0ebd73bf35f79b5bb_2048.JPG","5f417442e93ed0255a8b557c","The Americas","Peru","family-334","246","families"
"5d4bf18ccf0b3a0f3f356b1c","places-for-dinner","img","https://media.dollarstreet.org/5d4bf18ccf0b3a0f3f356b1c/5d4bf18ccf0b3a0f3f356b1c_2048.jpg","5d4bddc9cf0b3a0f3f3359b2","Asia","India","family-65","724","families"
"5d4bebfecf0b3a0f3f34d431","places-for-dinner","img","https://media.dollarstreet.org/5d4bebfecf0b3a0f3f34d431/5d4bebfecf0b3a0f3f34d431_2048.jpg","5d4bddc1cf0b3a0f3f335933","The Americas","United States","family-153","4650","families"
"5d4bf124cf0b3a0f3f356082","places-for-dinner","img","https://media.dollarstreet.org/5d4bf124cf0b3a0f3f356082/5d4bf124cf0b3a0f3f356082_2048.jpg","5d4bddc8cf0b3a0f3f3359a5","Africa","Cote d'Ivoire","family-47","41.76707666","families"
"5d4be793cf0b3a0f3f345b30","places-for-dinner","img","https://media.dollarstreet.org/5d4be793cf0b3a0f3f345b30/5d4be793cf0b3a0f3f345b30_2048.jpg","5d4bddbdcf0b3a0f3f3358eb","Asia","Bangladesh","family-197","175","families"
"5f2c47fa6f1a7e9481deaabc","visit","img","https://media.dollarstreet.org/5f2c47fa6f1a7e9481deaabc/5f2c47fa6f1a7e9481deaabc_2048.jpg","5f29681f2dcd0c6b3d4a0705","Europe","Spain","family-432","824","families"
"5d4be0e8cf0b3a0f3f33a187","places-for-dinner","img","https://media.dollarstreet.org/5d4be0e8cf0b3a0f3f33a187/5d4be0e8cf0b3a0f3f33a187_2048.jpg","5d4bddb6cf0b3a0f3f33587d","Asia","India","family-281","4732","families"
"5d4bf496cf0b3a0f3f35be14","places-for-dinner","img","https://media.dollarstreet.org/5d4bf496cf0b3a0f3f35be14/5d4bf496cf0b3a0f3f35be14_2048.jpg","5d4bddcdcf0b3a0f3f3359e5","The Americas","Colombia","family-3","122.723035","families"
"5d4bf49acf0b3a0f3f35be74","places-for-dinner","img","https://media.dollarstreet.org/5d4bf49acf0b3a0f3f35be74/5d4bf49acf0b3a0f3f35be74_2048.jpg","5d4bddcdcf0b3a0f3f3359e6","Europe","Turkey","family-6","505","families"
"5d4bf233cf0b3a0f3f357e06","living-rooms","img","https://media.dollarstreet.org/5d4bf233cf0b3a0f3f357e06/5d4bf233cf0b3a0f3f357e06_2048.jpg","5d4bddcacf0b3a0f3f3359bb","Africa","Egypt","family-29","775.1004718","families"
"605a7446801a87077085f007","visit","img","https://media.dollarstreet.org/605a7446801a87077085f007/b8e66e7085d2dc818e4f1867bb9e051e/605a7446801a87077085f007_2048.jpg","6057947e9d5f3b204a8373c5","Europe","Denmark","family-440","5343","families"
"5ec4f7eef0611d7ddd740a6b","places-for-dinner","img","https://media.dollarstreet.org/5ec4f7eef0611d7ddd740a6b/5ec4f7eef0611d7ddd740a6b_2048.jpg","5ec3d7d4c099baca67d0a4e4","Asia","Nepal","family-416","96","families"
"5d4be3ffcf0b3a0f3f33f4f4","floors","img","https://media.dollarstreet.org/5d4be3ffcf0b3a0f3f33f4f4/5d4be3ffcf0b3a0f3f33f4f4_2048.jpg","5d4bddb9cf0b3a0f3f3358aa","Africa","Cameroon","family-247","227","families"
"5ec4fb33f0611d7ddd74261d","places-for-dinner","img","https://media.dollarstreet.org/5ec4fb33f0611d7ddd74261d/5ec4fb33f0611d7ddd74261d_2048.JPG","5ec3d7dac099baca67d0a530","The Americas","Colombia","family-361","824","families"
"5d4be096cf0b3a0f3f339801","places-for-dinner","img","https://media.dollarstreet.org/5d4be096cf0b3a0f3f339801/5d4be096cf0b3a0f3f339801_2048.JPG","5d4bddb5cf0b3a0f3f335871","The Americas","United States","family-292","4559","families"
"5d4bf048cf0b3a0f3f354ac2","work-areas","img","https://media.dollarstreet.org/5d4bf048cf0b3a0f3f354ac2/5d4bf048cf0b3a0f3f354ac2_2048.jpg","5d4bddc8cf0b3a0f3f335998","Africa","Liberia","family-71","48","families"
"5ec4fb7ff0611d7ddd74289e","places-for-dinner","img","https://media.dollarstreet.org/5ec4fb7ff0611d7ddd74289e/5ec4fb7ff0611d7ddd74289e_2048.jpg","5ec3d7dac099baca67d0a537","The Americas","Colombia","family-357","261","families"
"5d4be7f6cf0b3a0f3f3465a9","tables-with-food","img","https://media.dollarstreet.org/5d4be7f6cf0b3a0f3f3465a9/5d4be7f6cf0b3a0f3f3465a9_2048.jpg","5d4bddbecf0b3a0f3f3358fa","Asia","China","family-191","738","families"
"5d4be827cf0b3a0f3f346ae5","places-for-dinner","img","https://media.dollarstreet.org/5d4be827cf0b3a0f3f346ae5/5d4be827cf0b3a0f3f346ae5_2048.jpg","5d4bddbecf0b3a0f3f335902","Asia","China","family-181","4608.946297","families"
"5d4bf282cf0b3a0f3f3585e2","places-for-dinner","img","https://media.dollarstreet.org/5d4bf282cf0b3a0f3f3585e2/5d4bf282cf0b3a0f3f3585e2_2048.jpg","5d4bddcacf0b3a0f3f3359be","The Americas","Colombia","family-25","144.688254","families"
"5ec4f824f0611d7ddd740c41","places-for-dinner","img","https://media.dollarstreet.org/5ec4f824f0611d7ddd740c41/5ec4f824f0611d7ddd740c41_2048.jpg","5ec3d7d5c099baca67d0a4e9","Asia","Nepal","family-411","205","families"
"5ec4fc64f0611d7ddd743011","places-for-dinner","img","https://media.dollarstreet.org/5ec4fc64f0611d7ddd743011/5ec4fc64f0611d7ddd743011_2048.jpg","5ec3d7dbc099baca67d0a540","Europe","France","family-349","803","families"
"5ec4fa6af0611d7ddd741f71","places-for-dinner","img","https://media.dollarstreet.org/5ec4fa6af0611d7ddd741f71/5ec4fa6af0611d7ddd741f71_2048.JPG","5ec3d7d8c099baca67d0a51e","Europe","Czech Republic","family-371","5237","families"
"5d4bf2c8cf0b3a0f3f358e5c","places-for-dinner","img","https://media.dollarstreet.org/5d4bf2c8cf0b3a0f3f358e5c/5d4bf2c8cf0b3a0f3f358e5c_2048.jpg","5d4bddcbcf0b3a0f3f3359cc","Asia","Cambodia","family-38","60","families"
"5d4bdf67cf0b3a0f3f33795f","places-for-dinner","img","https://media.dollarstreet.org/5d4bdf67cf0b3a0f3f33795f/5d4bdf67cf0b3a0f3f33795f_2048.jpg","5d4bddb3cf0b3a0f3f335855","Africa","Tanzania","family-318","228","families"
"5d4be282cf0b3a0f3f33cd8b","places-for-dinner","img","https://media.dollarstreet.org/5d4be282cf0b3a0f3f33cd8b/5d4be282cf0b3a0f3f33cd8b_2048.jpg","5d4bddb8cf0b3a0f3f3358a1","Africa","South Africa","family-252","751","families"
"5d4be41dcf0b3a0f3f33f882","places-for-dinner","img","https://media.dollarstreet.org/5d4be41dcf0b3a0f3f33f882/5d4be41dcf0b3a0f3f33f882_2048.JPG","5d4bddb9cf0b3a0f3f3358ae","The Americas","United States","family-243","4446","families"
"5d4bf047cf0b3a0f3f354ab2","places-for-dinner","img","https://media.dollarstreet.org/5d4bf047cf0b3a0f3f354ab2/5d4bf047cf0b3a0f3f354ab2_2048.jpg","5d4bddc7cf0b3a0f3f335996","Africa","Malawi","family-78","38.5737255","families"
"5ec4f884f0611d7ddd740f77","places-for-dinner","img","https://media.dollarstreet.org/5ec4f884f0611d7ddd740f77/5ec4f884f0611d7ddd740f77.jpg","5ec3d7d5c099baca67d0a4ef","The Americas","Guatemala","family-402","270","families"
"5d4be19ecf0b3a0f3f33b5b1","places-for-dinner","img","https://media.dollarstreet.org/5d4be19ecf0b3a0f3f33b5b1/5d4be19ecf0b3a0f3f33b5b1_2048.jpg","5d4bddb7cf0b3a0f3f335893","The Americas","Brazil","family-264","845","families"
"5d4be133cf0b3a0f3f33aa3f","places-for-dinner","img","https://dollarstreet-imgix.imgix.net/origin-file-format-29b22149-fce2-445b-84f9-6311715174da.png?w=2048","5d4bddb6cf0b3a0f3f335887","Asia","India","family-271","4621","families"
"5d4bf256cf0b3a0f3f3581ca","places-for-dinner","img","https://media.dollarstreet.org/5d4bf256cf0b3a0f3f3581ca/5d4bf256cf0b3a0f3f3581ca_2048.jpg","5d4bddcacf0b3a0f3f3359bd","The Americas","Colombia","family-24","143","families"
"5ec4f80ff0611d7ddd740b85","places-for-dinner","img","https://media.dollarstreet.org/5ec4f80ff0611d7ddd740b85/5ec4f80ff0611d7ddd740b85_2048.jpg","5ec3d7d5c099baca67d0a4e7","Asia","Nepal","family-413","235","families"
"5d4bf40fcf0b3a0f3f35aff0","places-for-dinner","img","https://media.dollarstreet.org/5d4bf40fcf0b3a0f3f35aff0/5d4bf40fcf0b3a0f3f35aff0_2048.jpg","5d4bddcccf0b3a0f3f3359e0","Asia","China","family-11","780.9956673","families"
"5d4be678cf0b3a0f3f343bd3","places-for-dinner","img","https://media.dollarstreet.org/5d4be678cf0b3a0f3f343bd3/5d4be678cf0b3a0f3f343bd3_2048.jpg","5d4bddc2cf0b3a0f3f335937","Europe","Sweden","family-150","4883.241226","families"
"5d4bef66cf0b3a0f3f3532d8","rugs","img","https://media.dollarstreet.org/5d4bef66cf0b3a0f3f3532d8/5d4bef66cf0b3a0f3f3532d8_2048.jpg","5d4bddc6cf0b3a0f3f335986","Asia","Nepal","family-123","84.23636022","families"
"5d4bdf5dcf0b3a0f3f33788f","places-for-dinner","img","https://media.dollarstreet.org/5d4bdf5dcf0b3a0f3f33788f/5d4bdf5dcf0b3a0f3f33788f_2048. place for dinner","5d4bddb3cf0b3a0f3f335853","Africa","South Africa","family-319","232","families"
"5ec4fc09f0611d7ddd742d2b","places-for-dinner","img","https://media.dollarstreet.org/5ec4fc09f0611d7ddd742d2b/5ec4fc09f0611d7ddd742d2b_2048.jpg","5ec3d7dbc099baca67d0a53d","Europe","France","family-352","875","families"
