"id","topics","media_type","images","familyid","region","country","slug","income","topic"
"63bdcc46cf65f97f1b4984f3","visit","video","https://media.dollarstreet.org/5d4bf1e9cf0b3a0f3f357564/5d4bf1e9cf0b3a0f3f357564_2048.jpg","5d4bddcacf0b3a0f3f3359b6","The Americas","Haiti","family-52","43","families"
"631bc553374978725b8b1b10","visit","video","https://media.dollarstreet.org/5d4bf253cf0b3a0f3f358156/5d4bf253cf0b3a0f3f358156_2048.jpg","5d4bddcacf0b3a0f3f3359bd","The Americas","Colombia","family-24","143","families"
"60957983c3d1eb138e68ae04","visit","video","https://media.dollarstreet.org/5d4be768cf0b3a0f3f345620/5d4be768cf0b3a0f3f345620_2048.jpg","5d4bddbccf0b3a0f3f3358e4","Asia","Myanmar","family-205","591.4251925","families"
"5fd229e8955d2f758665c506","drinking-water","video","https://media.dollarstreet.org/5ec4f92ef0611d7ddd74152e/5ec4f92ef0611d7ddd74152e_2048.jpg","5ec3d7d6c099baca67d0a4fa","Europe","Spain","family-391","7639","families"
"62f190ec60e97c1c9737ac2a","visit","video","https://media.dollarstreet.org/5d4beaa4cf0b3a0f3f34acf8/5d4beaa4cf0b3a0f3f34acf8_2048.jpg","5d4bddc0cf0b3a0f3f335921","Asia","India","family-166","29.03138712","families"
"5fd04328f2d9500e435922c2","drinking-water","video","https://media.dollarstreet.org/5fd04328f2d9500e435922c2/c18f6d7050e027630bc975defff0b192/previews/2048_01.jpg","5d4bddc5cf0b3a0f3f335977","Asia","Philippines","family-83","193.8785291","families"
"5fd04441f2d9500e43592b4c","drinking-water","video","https://media.dollarstreet.org/5fd04441f2d9500e43592b4c/ecfb11af0a710ebaf6d0717c523122b5/previews/2048_01.jpg","5d4bddbfcf0b3a0f3f335912","Europe","Romania","family-175","721.6929942","families"
"5fd0413af2d9500e435917d4","drinking-water","video","https://media.dollarstreet.org/5d4be00ecf0b3a0f3f338a0a/5d4be00ecf0b3a0f3f338a0a.jpg","5d4bddb4cf0b3a0f3f335867","Africa","Nigeria","family-300","3750","families"
"650b777dd7ffea94fc90a8c7","visit","video","https://media.dollarstreet.org/64870cf661d76d642e6b4146/aae11cec6fdd07672ab11ee5bf5df760/64870cf661d76d642e6b4146_2048.jpg","64870c8861d76d19106b40df","Africa","Kenya","rose-akout","39","families"
"5fd04b66f2d9500e43595967","drinking-water","video","https://media.dollarstreet.org/5d4bdf74cf0b3a0f3f337ac3/5d4bdf74cf0b3a0f3f337ac3.jpg","5d4bddb3cf0b3a0f3f335857","Africa","Tanzania","family-314","164","families"
"5fd04bacf2d9500e43595af3","drinking-water","video","https://media.dollarstreet.org/5d4bdf29cf0b3a0f3f337397/5d4bdf29cf0b3a0f3f337397_2048.JPG","5d4bddb2cf0b3a0f3f33584c","Africa","Togo","family-326","670","families"
"6463e8cec5166f463cbf4ced","visit","video","https://media.dollarstreet.org/5ec4f73af0611d7ddd74043e/5ec4f73af0611d7ddd74043e_2048.JPG","5ec3d7d3c099baca67d0a4cc","The Americas","Colombia","family-422","6030","families"
"64653f447f0d9c0a071853a6","visit","video","https://media.dollarstreet.org/64653f447f0d9c0a071853a6/20176765acb4cd2d720829f45cc56279/previews/2048_01.jpg","5d4bddcacf0b3a0f3f3359b8","The Americas","Haiti","family-51","50.7","families"
"63d9a2804707e506fb6cd779","visit","video","https://media.dollarstreet.org/5d4bec6ecf0b3a0f3f34dec2/5d4bec6ecf0b3a0f3f34dec2_2048.jpg","5d4bddc2cf0b3a0f3f33593f","The Americas","Bolivia","family-148","180","families"
"5fd0276b1f89a90d2a7690e5","drinking-water","video","https://media.dollarstreet.org/5d4be193cf0b3a0f3f33b451/5d4be193cf0b3a0f3f33b451_2048.jpg","5d4bddb7cf0b3a0f3f335892","The Americas","Brazil","family-266","685","families"
"5fd0363cf2d9500e4358d231","drinking-water","video","https://media.dollarstreet.org/5d4be05fcf0b3a0f3f3391ce/5d4be05fcf0b3a0f3f3391ce.jpg","5d4bddb6cf0b3a0f3f335882","Asia","India","family-278","6606","families"
"6334b01a37497803508b423f","visit","video","https://media.dollarstreet.org/6334b01a37497803508b423f/a64cfa2bc19da5d94c2ae3a6b364bcde/previews/2048_01.jpg","5d4bddbccf0b3a0f3f3358e2","Asia","Myanmar","family-201","45.18678511","families"
"5fd043f0f2d9500e435928c3","drinking-water","video","https://media.dollarstreet.org/5d4beea6cf0b3a0f3f351c92/5d4beea6cf0b3a0f3f351c92_2048.jpg","5d4bddc5cf0b3a0f3f335970","Asia","Philippines","family-116","170.2173637","families"
"5fd03724f2d9500e4358d7cb","visit","video","https://media.dollarstreet.org/5fd03724f2d9500e4358d7cb/9560735cc4a0207166b642f0cbb48bab/previews/2048_01.jpg","5d4bddb6cf0b3a0f3f33587c","Asia","India","family-280","607","families"
"6480ef7e639b3a67a58ebce9","visit","video","https://media.dollarstreet.org/5d4bdf91cf0b3a0f3f337db5/5d4bdf91cf0b3a0f3f337db5.jpg","5d4bddb3cf0b3a0f3f33585a","Europe","Romania","family-312","6256","families"
"62d69faf31da6315cf711ff2","visit","video","https://media.dollarstreet.org/62d69faf31da6315cf711ff2/f06d43af76b1a7ebe5fd727cd6675d17/previews/2048_01.jpg","5d4bddcccf0b3a0f3f3359d8","Africa","Burkina Faso","family-17","44.71243293","families"
"5fd0331cf2d9500e4358bd18","drinking-water","video","https://media.dollarstreet.org/5ec4fb12f0611d7ddd742509/5ec4fb12f0611d7ddd742509_2048.jpg","5ec3d7d9c099baca67d0a52c","Africa","Ghana","family-363","213","families"
"625e29e6f8b4154a47d97ab2","visit","video","https://media.dollarstreet.org/5ee660ba12a02256f78a5f28/5ee660ba12a02256f78a5f28_2048.jpg","5ee62e6312a02247d189e336","Europe","France","family-429","1036","families"
"5fd03005f2d9500e4358a939","visit","video","https://media.dollarstreet.org/5f84c84b866b83d5b4e0d35c/5f84c84b866b83d5b4e0d35c_2048.jpg","5f84c7e3866b830e54e0d356","The Americas","Colombia","family-1","4275","families"
"5fd026251f89a90d2a768a0e","drinking-water","video","https://media.dollarstreet.org/5fd026251f89a90d2a768a0e/85eb0078f514b6854acacb06ce7723b2/previews/2048_01.jpg","5ec3d7d8c099baca67d0a513","The Americas","Brazil","family-378","142","families"
"5fd229d5955d2f758665c46d","drinking-water","video","https://media.dollarstreet.org/5d4bdfa0cf0b3a0f3f337f43/5d4bdfa0cf0b3a0f3f337f43.jpg","5d4bddb4cf0b3a0f3f33585d","The Americas","Peru","family-309","180","families"
"610b54110fcf18c8c4d01442","visit","video","https://media.dollarstreet.org/5ec4f983f0611d7ddd7417fb/5ec4f983f0611d7ddd7417fb.jpg","5ec3d7d7c099baca67d0a500","Africa","Cameroon","family-385","745","families"
"5fd03838f2d9500e4358deb2","drinking-water","video","https://media.dollarstreet.org/5ec4f94df0611d7ddd741632/5ec4f94df0611d7ddd741632_2048.JPG","5ec3d7d8c099baca67d0a515","Asia","India","family-377","5795","families"
"5fd03e36f2d9500e43590628","drinking-water","video","https://media.dollarstreet.org/5d4be6f3cf0b3a0f3f3449d6/5d4be6f3cf0b3a0f3f3449d6_2048.jpg","5d4bddbccf0b3a0f3f3358e0","Asia","Myanmar","family-204","47.26557532","families"
"5fd04372f2d9500e435924fe","drinking-water","video","https://media.dollarstreet.org/5d4bee72cf0b3a0f3f351692/5d4bee72cf0b3a0f3f351692_2048.jpg","5d4bddc5cf0b3a0f3f335969","Asia","Philippines","family-82","169.3261394","families"
"619eacca400ee617e9f62b05","visit","video","https://media.dollarstreet.org/619eacca400ee617e9f62b05/118585e25ba6006fdcb8622d3a7e4976/previews/2048_01.jpg","619e47ce6a0f8b3880a265a4","The Americas","Colombia","family-2","750","families"
"608d8e2f7c6dfe0e41a932ee","visit","video","https://media.dollarstreet.org/6057c01a5ca7db690ba5dcb9/84c6b49d96bec135194ed5ce9327a3ad/6057c01a5ca7db690ba5dcb9_2048.jpg","6057947e9d5f3b204a8373c5","Europe","Denmark","family-440","5343","families"
"62fa1ffe36d4885d0162d045","visit","video","https://media.dollarstreet.org/5d4bf350cf0b3a0f3f359dae/5d4bf350cf0b3a0f3f359dae_2048.jpg","5d4bddcccf0b3a0f3f3359d7","Africa","Burundi","family-16","40.19755831","families"
"63d45812cf65f945734a36f4","visit","video","https://media.dollarstreet.org/5d4beda9cf0b3a0f3f350068/5d4beda9cf0b3a0f3f350068_2048.jpg","5d4bddc3cf0b3a0f3f335954","Africa","Tunisia","family-142","209.1016534","families"
"62f26e1260e97ccc6037d800","visit","video","https://media.dollarstreet.org/5d4bea45cf0b3a0f3f34a1e8/5d4bea45cf0b3a0f3f34a1e8_2048.jpg","5d4bddc0cf0b3a0f3f33591d","Asia","India","family-167","1050","families"
"5fd02f84f2d9500e4358a73b","drinking-water","video","https://media.dollarstreet.org/5fd02f84f2d9500e4358a73b/0bb2e90fb2bfed45868ed7cc8b6e290f/previews/2048_01.jpg","5ec3d7d3c099baca67d0a4ce","The Americas","Colombia","family-421","4162","families"
"631882d037497844968b15ce","visit","video","https://media.dollarstreet.org/5d4bf472cf0b3a0f3f35ba9a/5d4bf472cf0b3a0f3f35ba9a_2048.jpg","5d4bddcdcf0b3a0f3f3359e5","The Americas","Colombia","family-3","122.723035","families"
"65aecceee95e247e925654f2","visit","video","https://media.dollarstreet.org/65aecceee95e247e925654f2/6a79592d182202ba89fd05a7b3ac5115/previews/2048_01.jpg","65a191d9d61ce6b4f9d644f1","The Americas","Colombia","family-479","250","families"
"62f9ca9c36d4888f5062a533","visit","video","https://media.dollarstreet.org/5f340cbf34b04041889f837a/5f340cbf34b04041889f837a_2048.jpg","5f33e19bf99db4be85af1008","Europe","Spain","family-461","1196","families"
"5fd037f9f2d9500e4358dcf5","visit","video","https://media.dollarstreet.org/5d4be0aacf0b3a0f3f339a5f/5d4be0aacf0b3a0f3f339a5f_2048.jpg","5d4bddb5cf0b3a0f3f335873","Asia","India","family-286","5621","families"
"5fd22988955d2f758665c286","drinking-water","video","https://media.dollarstreet.org/5d4bef68cf0b3a0f3f35331e/5d4bef68cf0b3a0f3f35331e_2048.jpg","5d4bddc6cf0b3a0f3f335986","Asia","Nepal","family-123","84.23636022","families"
"62e3ffbe31da63cec571c6ce","visit","video","https://media.dollarstreet.org/5d4beac2cf0b3a0f3f34b086/5d4beac2cf0b3a0f3f34b086_2048.jpg","5d4bddc0cf0b3a0f3f335922","Asia","India","family-164","170","families"
"5fd04805f2d9500e43594475","drinking-water","video","https://media.dollarstreet.org/5d4be28acf0b3a0f3f33ce5d/5d4be28acf0b3a0f3f33ce5d_2048.jpg","5d4bddb8cf0b3a0f3f3358a1","Africa","South Africa","family-252","751","families"
"5fd03168f2d9500e4358b127","drinking-water","video","https://media.dollarstreet.org/5ec4fa6ef0611d7ddd741f97/5ec4fa6ef0611d7ddd741f97_2048.JPG","5ec3d7d8c099baca67d0a51e","Europe","Czech Republic","family-371","5237","families"
"62fe52d5a56822835021c42c","visit","video","https://media.dollarstreet.org/62fe52d5a56822835021c42c/ace7d447f0daa08039fd2a4282ba55e0/previews/2048_01.jpg","5d4bddcccf0b3a0f3f3359d6","Africa","Burundi","family-18","28.5","families"
"5fd029c8a8444d0db97b37dc","visit","video","https://media.dollarstreet.org/5d4be401cf0b3a0f3f33f538/5d4be401cf0b3a0f3f33f538_2048.jpg","5d4bddb9cf0b3a0f3f3358aa","Africa","Cameroon","family-247","227","families"
"5fd02f5cf2d9500e4358a6de","visit","video","https://media.dollarstreet.org/5ec4f75ef0611d7ddd740576/5ec4f75ef0611d7ddd740576.png","5ec3d7d3c099baca67d0a4d2","The Americas","Colombia","family-419","722","families"
"5fd026771f89a90d2a768bef","drinking-water","video","https://media.dollarstreet.org/5d4be1ffcf0b3a0f3f33bf35/5d4be1ffcf0b3a0f3f33bf35_2048.jpg","5d4bddb8cf0b3a0f3f33589b","The Americas","Brazil","family-257","3916","families"
"63d1ba17cf65f9c9064a265c","visit","video","https://media.dollarstreet.org/5d4bf1b5cf0b3a0f3f356f88/5d4bf1b5cf0b3a0f3f356f88_2048.jpg","5d4bddc9cf0b3a0f3f3359b4","The Americas","Haiti","family-55","106.4341981","families"
"5fd025bb04167a0cab36b40e","drinking-water","video","https://media.dollarstreet.org/5ec4fa93f0611d7ddd7420dc/5ec4fa93f0611d7ddd7420dc_2048.jpg","5ec3d7d9c099baca67d0a521","The Americas","Brazil","family-370","284","families"
"5fd041e5f2d9500e43591bac","drinking-water","video","https://media.dollarstreet.org/5d4be73ccf0b3a0f3f345154/5d4be73ccf0b3a0f3f345154_2048.jpg","5d4bddbccf0b3a0f3f3358dc","Asia","Pakistan","family-212","1097.552505","families"
"5fd036e8f2d9500e4358d625","drinking-water","video","https://media.dollarstreet.org/5d4be0edcf0b3a0f3f33a20f/5d4be0edcf0b3a0f3f33a20f_2048.jpg","5d4bddb6cf0b3a0f3f33587d","Asia","India","family-281","4732","families"
"5fd0438ff2d9500e435925dd","drinking-water","video","https://media.dollarstreet.org/5d4beec7cf0b3a0f3f352052/5d4beec7cf0b3a0f3f352052_2048.jpg","5d4bddc5cf0b3a0f3f335976","Asia","Philippines","family-103","93.09673789","families"
"62cf528edeae5e2aba587753","visit","video","https://media.dollarstreet.org/5d4be790cf0b3a0f3f345ad4/5d4be790cf0b3a0f3f345ad4_2048.jpg","5d4bddbdcf0b3a0f3f3358eb","Asia","Bangladesh","family-197","175","families"
"5fd0458cf2d9500e4359343f","drinking-water","video","https://media.dollarstreet.org/5d4bdf97cf0b3a0f3f337e45/5d4bdf97cf0b3a0f3f337e45_2048.jpg","5d4bddb3cf0b3a0f3f33585b","Europe","Serbia","family-311","1193","families"
"5fd048fcf2d9500e43594a55","drinking-water","video","https://media.dollarstreet.org/5ec4f921f0611d7ddd7414b8/5ec4f921f0611d7ddd7414b8_2048.jpg","5ec3d7d6c099baca67d0a4f9","Europe","Spain","family-392","4256","families"
"63bf1ff6cf65f9663c498a89","visit","video","https://media.dollarstreet.org/5d4bf321cf0b3a0f3f3598a0/5d4bf321cf0b3a0f3f3598a0_2048.jpg","5d4bddcbcf0b3a0f3f3359d5","Africa","Burundi","family-23","26.99458113","families"
"5fd04846f2d9500e43594568","drinking-water","video","https://media.dollarstreet.org/5fd04846f2d9500e43594568/7d7c72219af84f266866d35c51f4e25a/previews/2048_01.jpg","5d4bddb3cf0b3a0f3f335852","Africa","South Africa","family-320","332","families"
"62ddda7f31da63ef54715b06","visit","video","https://media.dollarstreet.org/62ddda7f31da63ef54715b06/55fe27a3ed24d70ad25aa0b5179db56c/previews/2048_01.jpg","5f21c75b7c73730199bc6698","Africa","Ethiopia","family-388","872","families"
"5fe059b3274e261720cf7b45","visit","video","https://media.dollarstreet.org/5d4bde5ecf0b3a0f3f335faf/5d4bde5ecf0b3a0f3f335faf.jpg","5d4bddb1cf0b3a0f3f335834","The Americas","Mexico","family-344","3767","families"
"5fd043d1f2d9500e435927e5","drinking-water","video","https://media.dollarstreet.org/5fd043d1f2d9500e435927e5/f1be45b0cfdbb4e443355cd2372faec4/previews/2048_01.jpg","5d4bddc5cf0b3a0f3f335972","Asia","Philippines","family-96","86.23191278","families"
"5fd03339f2d9500e4358bdb9","drinking-water","video","https://media.dollarstreet.org/5ec4f88bf0611d7ddd740fac/5ec4f88bf0611d7ddd740fac.jpg","5ec3d7d5c099baca67d0a4ef","The Americas","Guatemala","family-402","270","families"
"5fd02d09a8444d0db97b4749","drinking-water","video","https://media.dollarstreet.org/5ec4fb3bf0611d7ddd742665/5ec4fb3bf0611d7ddd742665_2048.JPG","5ec3d7dac099baca67d0a530","The Americas","Colombia","family-361","824","families"
"62f049b660e97c15063797fe","visit","video","https://media.dollarstreet.org/5d4be131cf0b3a0f3f33aa0b/5d4be131cf0b3a0f3f33aa0b_2048.jpg","5d4bddb6cf0b3a0f3f335886","Asia","India","family-272","4621","families"
"5fd03c50f2d9500e4358f8f9","drinking-water","video","https://media.dollarstreet.org/5d4bf045cf0b3a0f3f354a70/5d4bf045cf0b3a0f3f354a70_2048.jpg","5d4bddc7cf0b3a0f3f335996","Africa","Malawi","family-78","38.5737255","families"
"5fd2293c955d2f758665c077","drinking-water","video","https://media.dollarstreet.org/5d4be786cf0b3a0f3f34599e/5d4be786cf0b3a0f3f34599e_2048.jpg","5d4bddbccf0b3a0f3f3358e9","Asia","Indonesia","family-207","152.4446168","families"
"5fd02bc5a8444d0db97b402a","visit","video","https://media.dollarstreet.org/5d4be64acf0b3a0f3f34366f/5d4be64acf0b3a0f3f34366f_2048.JPG","5d4bddbacf0b3a0f3f3358ca","Asia","China","family-226","1278","families"
"5fd0498ff2d9500e43594ec7","drinking-water","video","https://media.dollarstreet.org/5ec4f8f6f0611d7ddd741351/5ec4f8f6f0611d7ddd741351_2048.jpg","5ec3d7d6c099baca67d0a4f6","Europe","Spain","family-395","4253","families"
"62eeebd060e97c317a36fc2e","visit","video","https://media.dollarstreet.org/5d4beb12cf0b3a0f3f34b9f0/9f9a5baa898e8f1e781434836f1dd99e/5d4beb12cf0b3a0f3f34b9f0_2048.jpg","5d4bddc0cf0b3a0f3f335925","Asia","India","family-162","80.08499836","families"
"5fd04b85f2d9500e43595a03","drinking-water","video","https://media.dollarstreet.org/5d4bdf32cf0b3a0f3f33745d/5d4bdf32cf0b3a0f3f33745d_2048.JPG","5d4bddb3cf0b3a0f3f33584e","Africa","Togo","family-324","321","families"
"5fd040fdf2d9500e4359167e","visit","video","https://media.dollarstreet.org/5d4be033cf0b3a0f3f338cd6/5d4be033cf0b3a0f3f338cd6.JPG","5d4bddb5cf0b3a0f3f33586b","Europe","Netherlands","family-298","1260","families"
"5fd2196dbdf7185f607a3610","drinking-water","video","https://media.dollarstreet.org/5ec4fb96f0611d7ddd742960/5ec4fb96f0611d7ddd742960.JPG","5ec3d7dbc099baca67d0a539","The Americas","Colombia","family-355","3748","families"
"63923599cf65f94b6f492e0c","visit","video","https://media.dollarstreet.org/5d4befd8cf0b3a0f3f353f24/5d4befd8cf0b3a0f3f353f24_2048.jpg","5d4bddc7cf0b3a0f3f335991","Africa","Malawi","family-118","30.18442535","families"
"63ca9f9bcf65f9e05e4a0e65","visit","video","https://media.dollarstreet.org/5d4bf307cf0b3a0f3f3595d6/5d4bf307cf0b3a0f3f3595d6_2048.jpg","5d4bddcbcf0b3a0f3f3359d2","The Americas","Bolivia","family-27","254","families"
"62ef5aca60e97c12a13717e2","visit","video","https://media.dollarstreet.org/5d4be673cf0b3a0f3f343b29/5d4be673cf0b3a0f3f343b29_2048.jpg","5d4bddbdcf0b3a0f3f3358f7","Africa","Tanzania","family-188","1050.70879","families"
"5fd04234f2d9500e43591d9d","visit","video","https://media.dollarstreet.org/5fd04234f2d9500e43591d9d/0c61702cef9176eec2b27d99c9d8c00a/previews/2048_01.jpg","5d4bddb4cf0b3a0f3f335866","Asia","Pakistan","family-301","4440","families"
"5fd0389ef2d9500e4358e160","drinking-water","video","https://media.dollarstreet.org/5d4beaf9cf0b3a0f3f34b70a/5d4beaf9cf0b3a0f3f34b70a_2048.jpg","5d4bddc0cf0b3a0f3f335924","Asia","India","family-163","64.87332687","families"
"5fd03e56f2d9500e43590701","drinking-water","video","https://media.dollarstreet.org/5d4be750cf0b3a0f3f34537e/5d4be750cf0b3a0f3f34537e_2048.jpg","5d4bddbccf0b3a0f3f3358df","Asia","Myanmar","family-210","195","families"
"5fd027241f89a90d2a768f7c","drinking-water","video","https://media.dollarstreet.org/5fd027241f89a90d2a768f7c/dfb7adb5703693e402c2495b3169821c/previews/2048_01.jpg","5d4bddb7cf0b3a0f3f335893","The Americas","Brazil","family-264","845","families"
"5fd0319ef2d9500e4358b2d8","drinking-water","video","https://media.dollarstreet.org/5ec4fa28f0611d7ddd741d8c/5ec4fa28f0611d7ddd741d8c_2048.JPG","5ec3d7d8c099baca67d0a519","Europe","Czech Republic","family-376","4183","families"
"5fd04194f2d9500e435919f0","drinking-water","video","https://media.dollarstreet.org/5fd04194f2d9500e435919f0/9fa634ca1fd5912be66890963110244c/previews/2048_01.jpg","5d4bddc6cf0b3a0f3f33597c","Africa","Nigeria","family-89","41","families"
"5ffe25735114a60333fd60e9","visit","video","https://media.dollarstreet.org/5d4bdee6cf0b3a0f3f336c67/5d4bdee6cf0b3a0f3f336c67.jpg","5d4bddb2cf0b3a0f3f33583f","Africa","Cameroon","family-337","301","families"
"5fd0368af2d9500e4358d438","visit","video","https://media.dollarstreet.org/5d4be0fccf0b3a0f3f33a3e7/5d4be0fccf0b3a0f3f33a3e7.jpeg","5d4bddb6cf0b3a0f3f335880","Asia","India","family-282","1295","families"
"5fd03095f2d9500e4358abd7","drinking-water","video","https://media.dollarstreet.org/5ec4fbb7f0611d7ddd742a76/5ec4fbb7f0611d7ddd742a76_2048. Agua Potable","5ec3d7dbc099baca67d0a53a","The Americas","Colombia","family-354","3407","families"
"62c76d8c67a3ce3b378ef53a","visit","video","https://media.dollarstreet.org/5d4be7b8cf0b3a0f3f345f5c/5d4be7b8cf0b3a0f3f345f5c_2048.jpg","5d4bddbdcf0b3a0f3f3358f2","Asia","Bangladesh","family-193","65.20651387","families"
"5fd027ab1f89a90d2a76921c","drinking-water","video","https://media.dollarstreet.org/5d4be161cf0b3a0f3f33af8f/5d4be161cf0b3a0f3f33af8f_2048.JPG","5d4bddb7cf0b3a0f3f33588d","The Americas","Brazil","family-269","368","families"
"5fd03f56f2d9500e43590ce7","visit","video","https://media.dollarstreet.org/5d4bdfbecf0b3a0f3f3381c7/5d4bdfbecf0b3a0f3f3381c7_2048.jpg","5d4bddb4cf0b3a0f3f335860","Europe","Netherlands","family-307","1540","families"
"5fd03eb1f2d9500e435909c6","drinking-water","video","https://media.dollarstreet.org/5fd03eb1f2d9500e435909c6/49be24fc1937ebe4af4476e6fe7fe0d4/previews/2048_01.jpg","5d4bddc6cf0b3a0f3f335985","Asia","Nepal","family-112","3829.191091","families"
"5fd04b56f2d9500e43595915","drinking-water","video","https://media.dollarstreet.org/5d4bdf76cf0b3a0f3f337af3/5d4bdf76cf0b3a0f3f337af3.JPG","5d4bddb3cf0b3a0f3f335858","Africa","Tanzania","family-315","32","families"
"617486dc9da4eb2b0ea207bb","visit","video","https://media.dollarstreet.org/617486dc9da4eb2b0ea207bb/95f7d1d493964a5f1b552bec01f861fa/previews/2048_01.jpg","5d4bddc7cf0b3a0f3f335987","Asia","Nepal","family-88","201.0990882","families"
"5fd031c4f2d9500e4358b3d5","visit","video","https://media.dollarstreet.org/5f13284b123a7902ce07cf5c/5f13284b123a7902ce07cf5c_2048.JPG","5d4bddb8cf0b3a0f3f33589e","Africa","Egypt","family-255","1610","families"
"5fd03a4df2d9500e4358eb74","drinking-water","video","https://media.dollarstreet.org/5d4bde28cf0b3a0f3f335abb/5d4bde28cf0b3a0f3f335abb_2048.JPG","5d4bddb1cf0b3a0f3f335830","Europe","Italy","family-347","4018","families"
"62cf5639deae5e2c25587862","visit","video","https://media.dollarstreet.org/5d4be7a2cf0b3a0f3f345cc4/5d4be7a2cf0b3a0f3f345cc4_2048.jpg","5d4bddbdcf0b3a0f3f3358ee","Asia","Bangladesh","family-199","85.47677069","families"
"5fd04876f2d9500e43594675","drinking-water","video","https://media.dollarstreet.org/5d4bdf52cf0b3a0f3f33776b/5d4bdf52cf0b3a0f3f33776b_2048. drinking water","5d4bddb3cf0b3a0f3f335851","Africa","South Africa","family-321","448","families"
"5fd030faf2d9500e4358ae9a","drinking-water","video","https://media.dollarstreet.org/5fd030faf2d9500e4358ae9a/13bccc2cac74764c0c6343577ff28e48/previews/2048_01.jpg","5ec3d7dac099baca67d0a538","The Americas","Colombia","family-356","1394","families"
"5fd026b61f89a90d2a768d1c","drinking-water","video","https://media.dollarstreet.org/5d4be1bccf0b3a0f3f33b8d3/5d4be1bccf0b3a0f3f33b8d3_2048.jpg","5d4bddb8cf0b3a0f3f335897","The Americas","Brazil","family-261","3356","families"
